uri,rdf_type,rdf_type_name,name,synonyms,code,production_year,description,species,species_name,variety,variety_name,accession,accession_name,institute,website,CodeTRUEL-VASSAL,CodeVIVC,CodeGO2,Pere,NumAgrementOfficiel,Mere
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_b_cl307",vocabulary:Accession,Accession,"ITALIA B Cl307",,307,,GO2-74900151,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.italia_b","ITALIA B",,,,,,,74900151,,307,
"http://sinfonia.vignevin.com/id/germplasm/accession.aleatico_n_cl893",vocabulary:Accession,Accession,"ALEATICO N Cl893",,893,,GO2-250100371,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aleatico_n","ALEATICO N",,,,,,,250100371,,893,
"http://sinfonia.vignevin.com/id/germplasm/variety.perlaut_b",vocabulary:Variety,Variété,"PERLAUT B",,2793,,GO2-793,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/perlaut",2793,,793,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.aleatico_n_cl785",vocabulary:Accession,Accession,"ALEATICO N Cl785",,785,,GO2-250100151,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aleatico_n","ALEATICO N",,,,,,,250100151,,785,
"http://sinfonia.vignevin.com/id/germplasm/accession.colombard_b_cl607",vocabulary:Accession,Accession,"COLOMBARD B Cl607",,607,,GO2-119100271,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.colombard_b","COLOMBARD B",,,,,,,119100271,,607,
"http://sinfonia.vignevin.com/id/germplasm/accession.riparia_gloire_de_montpellier_cl142",vocabulary:Accession,Accession,"RIPARIA GLOIRE DE MONTPELLIER Cl142",,142,,GO2-990600031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_riparia","Vitis riparia","http://sinfonia.vignevin.com/id/germplasm/variety.riparia_gloire_de_montpellier","RIPARIA GLOIRE DE MONTPELLIER",,,,,,,990600031,,142,
"http://sinfonia.vignevin.com/id/germplasm/variety.viognier_b",vocabulary:Variety,Variété,"VIOGNIER B",,189,,GO2-1651,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/viognier",189,,1651,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.caralicante_n_cl1244",vocabulary:Accession,Accession,"CARALICANTE N Cl1244",,1244,,GO2-269600011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.caralicante_n","CARALICANTE N",,,,,,,269600011,,1244,
"http://sinfonia.vignevin.com/id/germplasm/accession.vialla_cl266",vocabulary:Accession,Accession,"VIALLA Cl266",,266,,GO2-991200171,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.vialla",VIALLA,,,,,,,991200171,,266,
"http://sinfonia.vignevin.com/id/germplasm/variety.grolleau_gris_g",vocabulary:Variety,Variété,"GROLLEAU GRIS G",,305,,GO2-1263,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/grolleau%20gris",305,,1263,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.picardan_b_cl1183",vocabulary:Accession,Accession,"PICARDAN B Cl1183",,1183,,GO2-269300222,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.picardan_b","PICARDAN B",,,,,,,269300222,,1183,
"http://sinfonia.vignevin.com/id/germplasm/accession.aranel_b_cl879",vocabulary:Accession,Accession,"ARANEL B Cl879",,879,,GO2-171100011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aranel_b_1",,,,,,,,171100011,,879,
"http://sinfonia.vignevin.com/id/germplasm/accession.semillon_b_cl315",vocabulary:Accession,Accession,"SEMILLON B Cl315",,315,,GO2-158100131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.semillon_b","SEMILLON B",,,,,,,158100131,,315,
"http://sinfonia.vignevin.com/id/germplasm/accession.colombard_b_cl1179",vocabulary:Accession,Accession,"COLOMBARD B Cl1179",,1179,,GO2-119100541,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.colombard_b","COLOMBARD B",,,,,,,119100541,,1179,
"http://sinfonia.vignevin.com/id/germplasm/accession.rsb1_cl109",vocabulary:Accession,Accession,"RSB1 Cl109",,109,,GO2-998200061,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.rsb1",RSB1,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.clairette_b_cl93",vocabulary:Accession,Accession,"CLAIRETTE B Cl93",,93,,GO2-118102161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.clairette_b","CLAIRETTE B",,,,,,,118102161,,93,
"http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_blancs_b",vocabulary:Variety,Variété,"MUSCAT A PETITS GRAINS BLANCS B",,555,,GO2-1453,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Muscat%20à%20petits%20grains%20blancs",555,,1453,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.colombard_b_cl625",vocabulary:Accession,Accession,"COLOMBARD B Cl625",,625,,GO2-119100091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.colombard_b","COLOMBARD B",,,,,,,119100091,,625,
"http://sinfonia.vignevin.com/id/germplasm/accession.xinomavro_n_cl1255",vocabulary:Accession,Accession,"XINOMAVRO N Cl1255",,1255,,GO2-306300301,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.xinomavro_n","XINOMAVRO N",,,,,,,306300301,,1255,
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1058",vocabulary:Accession,Accession,"PETIT VERDOT N Cl1058",,1058,,GO2-167300121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.petit_verdot_n","PETIT VERDOT N",,,,,,,167300121,,1058,
"http://sinfonia.vignevin.com/id/germplasm/accession.ravat_blanc_b_cl1198",vocabulary:Accession,Accession,"RAVAT BLANC B Cl1198",,1198,,GO2-638100011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.ravat_blanc_b","RAVAT BLANC B",,,,,,,638100011,,1198,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl870",vocabulary:Accession,Accession,"PINOT NOIR N Cl870",,870,,GO2-151103901,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151103901,,870,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet-sauvignon_n_cl1125",vocabulary:Accession,Accession,"CABERNET-SAUVIGNON N Cl1125",,1125,,GO2-11110160481,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_sauvignon_n","CABERNET-SAUVIGNON N",,,,,,,11110160481,,1125,
"http://sinfonia.vignevin.com/id/germplasm/accession.meunier_n_cl925",vocabulary:Accession,Accession,"MEUNIER N Cl925",,925,,GO2-139102191,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.meunier_n","MEUNIER N",,,,,,,139102191,,925,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_f07",vocabulary:Variety,Variété,3565-P259-F07,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl943",vocabulary:Accession,Accession,"PINOT NOIR N Cl943",,943,,GO2-151107291,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151107291,,943,
"http://sinfonia.vignevin.com/id/germplasm/accession.galibia_b_cl1290",vocabulary:Accession,Accession,"GALIBIA B Cl1290",,1290,,GO2-807000011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.galibia_b","GALIBIA B",,,,,,,807000011,,1290,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_e01",vocabulary:Variety,Variété,3565-P257-E01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c05",vocabulary:Variety,Variété,3563-P244-C05,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.verdesse_b_cl1303",vocabulary:Accession,Accession,"VERDESSE B Cl1303",,1303,,GO2-247100231,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.verdesse_b","VERDESSE B",,,,,,,247100231,,1303,
"http://sinfonia.vignevin.com/id/germplasm/accession.sauvignon_b_cl316",vocabulary:Accession,Accession,"SAUVIGNON B Cl316",,316,,GO2-156103051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sauvignon_b","SAUVIGNON B",,,,,,,156103051,,316,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f02",vocabulary:Variety,Variété,3565-P257-F02,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c09",vocabulary:Variety,Variété,3563-P244-C09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl779",vocabulary:Accession,Accession,"PINOT NOIR N Cl779",,779,,GO2-151106461,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151106461,,779,
"http://sinfonia.vignevin.com/id/germplasm/accession.graisse_b_cl1134",vocabulary:Accession,Accession,"GRAISSE B Cl1134",,1134,,GO2-154100021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.graisse_b","GRAISSE B",,,,,,,154100021,,1134,
"http://sinfonia.vignevin.com/id/germplasm/variety.3568_p256_a05",vocabulary:Variety,Variété,3568-P256-A05,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3421-F02-PL5,,"CINSAUT N"
"http://sinfonia.vignevin.com/id/germplasm/accession.riesling_b_cl1094",vocabulary:Accession,Accession,"RIESLING B Cl1094",,1094,,GO2-240300201,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.riesling_b","RIESLING B",,,,,,,240300201,,1094,
"http://sinfonia.vignevin.com/id/germplasm/accession.feunate_n_cl1225",vocabulary:Accession,Accession,"FEUNATE N Cl1225",,1225,,GO2-216700091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.feunate_n","FEUNATE N",,,,,,,216700091,,1225,
"http://sinfonia.vignevin.com/id/germplasm/variety.mollard_n",vocabulary:Variety,Variété,"MOLLARD N",,98,,GO2-2291,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/mollard",98,,2291,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_meslier_b",vocabulary:Variety,Variété,"PETIT MESLIER B",,399,,GO2-1383,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/petit%20meslier",399,,1383,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.etraire_de_la_dui_n",vocabulary:Variety,Variété,"ETRAIRE DE LA DUI N",,166,,GO2-2161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Etraire%20de%20la%20Dui",166,,2161,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl163",vocabulary:Accession,Accession,"PINOT NOIR N Cl163",,163,,GO2-151108131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151108131,,163,
"http://sinfonia.vignevin.com/id/germplasm/variety.ij143",vocabulary:Variety,Variété,IJ143,,,,ExpeResDur,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.chasselas_b_table_cl26",vocabulary:Accession,Accession,"CHASSELAS B (table) Cl26",,26,,GO2-76302051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chasselas_b_table","CHASSELAS B (table)",,,,,,,76302051,,26,
"http://sinfonia.vignevin.com/id/germplasm/accession.syrah_n_cl877",vocabulary:Accession,Accession,"SYRAH N Cl877",,877,,GO2-159102931,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.syrah_n","SYRAH N",,,,,,,159102931,,877,
"http://sinfonia.vignevin.com/id/germplasm/accession.brun_argente_n_cl1164",vocabulary:Accession,Accession,"BRUN ARGENTE N Cl1164",,1164,,GO2-270900462,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.brun_argente_n","BRUN ARGENTE N",,,,,,,270900462,,1164,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet_franc_n_cl622",vocabulary:Accession,Accession,"CABERNET FRANC N Cl622",,622,,GO2-110102154,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_franc_n","CABERNET FRANC N",,,,,,,110102154,,622,
"http://sinfonia.vignevin.com/id/germplasm/accession.baroque_b_cl391",vocabulary:Accession,Accession,"BAROQUE B Cl391",,391,,GO2-107100165,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.baroque_b","BAROQUE B",,,,,,,107100165,,391,
"http://sinfonia.vignevin.com/id/germplasm/accession.mondeuse_n_cl368",vocabulary:Accession,Accession,"MONDEUSE N Cl368",,368,,GO2-141500261,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mondeuse_n","MONDEUSE N",,,,,,,141500261,,368,
"http://sinfonia.vignevin.com/id/germplasm/accession.muller-thurgau_b_cl646",vocabulary:Accession,Accession,"MULLER-THURGAU B Cl646",,646,,GO2-231300031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muller_thurgau_b","MULLER-THURGAU B",,,,,,,231300031,,646,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl1212",vocabulary:Accession,Accession,"GRENACHE N Cl1212",,1212,,GO2-125505821,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125505821,,1212,
"http://sinfonia.vignevin.com/id/germplasm/accession.savagnin_blanc_b_cl611",vocabulary:Accession,Accession,"SAVAGNIN BLANC B Cl611",,611,,GO2-157100051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.savagnin_blanc_b","SAVAGNIN BLANC B",,,,,,,157100051,,611,
"http://sinfonia.vignevin.com/id/germplasm/variety.villaris",vocabulary:Variety,Variété,VILLARIS,,"GEILWEILERHOF 84-21-9",,"gènes résistance : Ren3, Ren9, Rpv3.1, Rpv3.3","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,JKI,"https://www.vivc.de/index.php?r=passport%2Fview&id=20347",7042,20347,,"VIDAL BLANC B",,"SIRIUS B"
"http://sinfonia.vignevin.com/id/germplasm/variety.semebat_n",vocabulary:Variety,Variété,"SEMEBAT N",,2752,,GO2-1699,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/semebat",2752,,1699,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_c06",vocabulary:Variety,Variété,3565-P257-C06,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl357",vocabulary:Accession,Accession,"GAMAY N Cl357",,357,,GO2-122100301,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122100301,,357,
"http://sinfonia.vignevin.com/id/germplasm/accession.montils_b_cl986",vocabulary:Accession,Accession,"MONTILS B Cl986",,986,,GO2-229300091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.montils_b","MONTILS B",,,,,,,229300091,,986,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a10",vocabulary:Variety,Variété,3565-P258-A10,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_rouge_rg",vocabulary:Variety,Variété,"MUSCAT A PETITS GRAINS ROUGE RG",,558,,GO2-1457,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Muscat%20à%20petits%20grains%20rouges",558,,1457,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl114",vocabulary:Accession,Accession,"PINOT NOIR N Cl114",,114,,GO2-151105132,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151105132,,114,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl435",vocabulary:Accession,Accession,"GRENACHE N Cl435",,435,,GO2-125501731,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125501731,,435,
"http://sinfonia.vignevin.com/id/germplasm/variety.regent_n",vocabulary:Variety,Variété,"REGENT N",,"GEILWEILERHOF 67-198-3",,"gènes résistance : Ren3, Ren9, Rpv3.1","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,JKI,"https://www.vivc.de/index.php?r=passport%2Fview&id=4572",6623,4572,,"CHAMBOURCIN N",,"DIANA B"
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet_franc_n_cl211",vocabulary:Accession,Accession,"CABERNET FRANC N Cl211",,211,,GO2-110100681,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_franc_n","CABERNET FRANC N",,,,,,,110100681,,211,
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl658",vocabulary:Accession,Accession,"JACQUERE B Cl658",,658,,GO2-127100111,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.jacquere_b","JACQUERE B",,,,,,,127100111,,658,
"http://sinfonia.vignevin.com/id/germplasm/variety.colombard_b",vocabulary:Variety,Variété,"COLOMBARD B",,318,,GO2-1191,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/colombard",318,,1191,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.jacquere_b",vocabulary:Variety,Variété,"JACQUERE B",,160,,GO2-1271,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/jacquere",160,,1271,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.dureza_n",vocabulary:Variety,Variété,"DUREZA N",,139,,GO2-2479,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/dureza",139,,2479,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.oeillade_n_cl1176",vocabulary:Accession,Accession,"OEILLADE N Cl1176",,1176,,GO2-77100071,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.oeillade_n","OEILLADE N",,,,,,,77100071,,1176,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p260_d04",vocabulary:Variety,Variété,3565-P260-D04,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.col_3702k",vocabulary:Variety,Variété,Col-3702K,,6898,,"ExpeResDur,GO2-4042","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6898,,4042,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_de_hambourg_n_cl197",vocabulary:Accession,Accession,"MUSCAT DE HAMBOURG N Cl197",,197,,GO2-73301471,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_de_hambourg_n","MUSCAT DE HAMBOURG N",,,,,,,73301471,,197,
"http://sinfonia.vignevin.com/id/germplasm/accession.piquepoul_gris_g_cl71",vocabulary:Accession,Accession,"PIQUEPOUL GRIS G Cl71",,71,,GO2-152500181,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.piquepoul_gris_g","PIQUEPOUL GRIS G",,,,,,,152500181,,71,
"http://sinfonia.vignevin.com/id/germplasm/variety.3567_p249_b03",vocabulary:Variety,Variété,3567-P249-B03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"CINSAUT N"
"http://sinfonia.vignevin.com/id/germplasm/accession.cot_n_cl1288",vocabulary:Accession,Accession,"COT N Cl1288",,1288,,GO2-132100841,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cot_n","COT N",,,,,,,132100841,,1288,
"http://sinfonia.vignevin.com/id/germplasm/variety.merlot_n",vocabulary:Variety,Variété,"MERLOT N",,326,,GO2-1373,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/merlot",,,,,,
