"uri","rdf_type","name","species_name","code","website","CodeGO2","CodeTRUEL-VASSAL","CodeVIVC","Mere","NumAgrementOfficiel","Pere","synonyms"
"http://sinfonia.vignevin.com/id/germplasm/accession.feunate_n_cl1225","vocabulary:Accession","FEUNATE N Cl1225","Vitis vinifera subsp. vinifera","1225",NA,"216700091",NA,NA,NA,"1225",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.fiano_b","vocabulary:Variety","FIANO B","Vitis vinifera subsp. vinifera","1260",NA,"3079","1260",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.fiano_b_cl1315","vocabulary:Accession","FIANO B Cl1315","Vitis vinifera subsp. vinifera","1315",NA,"307900031",NA,NA,NA,"1315",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.flame_seedless_rose","vocabulary:Variety","FLAME SEEDLESS ROSE","Vitis vinifera subsp. vinifera","2714","https://plantgrape.plantnet-project.org/fr/cepage/flame%20seedless","931","2714",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.flame_seedless_rose_cl6011","vocabulary:Accession","FLAME SEEDLESS ROSE Cl6011","Vitis vinifera subsp. vinifera","6011",NA,"93100021",NA,NA,NA,"6011",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.floreal_b","vocabulary:Variety","FLOREAL B","Vitis x interspécifique","6748","https://plantgrape.plantnet-project.org/fr/cepage/floreal","62","6748","25805","VILLARIS",NA,"Mtp3159-2-12","Col-2007G"
"http://sinfonia.vignevin.com/id/germplasm/accession.floreal_b_cl1265","vocabulary:Accession","FLOREAL B Cl1265","Vitis x interspécifique","1265",NA,"6200011",NA,NA,NA,"1265",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.flot_rouge_n","vocabulary:Variety","FLOT ROUGE N","Vitis x interspécifique","5053","https://plantgrape.plantnet-project.org/fr/cepage/flot%20rouge","6577","5053",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.flot_rouge_n_cl1246","vocabulary:Accession","FLOT ROUGE N Cl1246","Vitis x interspécifique","1246",NA,"657700021",NA,NA,NA,"1246",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.folignan_b","vocabulary:Variety","FOLIGNAN B","Vitis vinifera subsp. vinifera","2977","https://plantgrape.plantnet-project.org/fr/cepage/folignan","1205","2977",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folignan_b_cl1053","vocabulary:Accession","FOLIGNAN B Cl1053","Vitis vinifera subsp. vinifera","1053",NA,"120500011",NA,NA,NA,"1053",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.folle_blanche_b","vocabulary:Variety","FOLLE BLANCHE B","Vitis vinifera subsp. vinifera","317","https://plantgrape.plantnet-project.org/fr/cepage/folle%20blanche","1201","317",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl1131","vocabulary:Accession","FOLLE BLANCHE B Cl1131","Vitis vinifera subsp. vinifera","1131",NA,"120100871",NA,NA,NA,"1131",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl1132","vocabulary:Accession","FOLLE BLANCHE B Cl1132","Vitis vinifera subsp. vinifera","1132",NA,"120100971",NA,NA,NA,"1132",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl280","vocabulary:Accession","FOLLE BLANCHE B Cl280","Vitis vinifera subsp. vinifera","280",NA,"120100061",NA,NA,NA,"280",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl281","vocabulary:Accession","FOLLE BLANCHE B Cl281","Vitis vinifera subsp. vinifera","281",NA,"120100631",NA,NA,NA,"281",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl354","vocabulary:Accession","FOLLE BLANCHE B Cl354","Vitis vinifera subsp. vinifera","354",NA,"120100641",NA,NA,NA,"354",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl558","vocabulary:Accession","FOLLE BLANCHE B Cl558","Vitis vinifera subsp. vinifera","558",NA,"120100751",NA,NA,NA,"558",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl559","vocabulary:Accession","FOLLE BLANCHE B Cl559","Vitis vinifera subsp. vinifera","559",NA,"120100761",NA,NA,NA,"559",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl560","vocabulary:Accession","FOLLE BLANCHE B Cl560","Vitis vinifera subsp. vinifera","560",NA,"120100771",NA,NA,NA,"560",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl561","vocabulary:Accession","FOLLE BLANCHE B Cl561","Vitis vinifera subsp. vinifera","561",NA,"120100781",NA,NA,NA,"561",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl562","vocabulary:Accession","FOLLE BLANCHE B Cl562","Vitis vinifera subsp. vinifera","562",NA,"120100791",NA,NA,NA,"562",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.folle_blanche_b_cl563","vocabulary:Accession","FOLLE BLANCHE B Cl563","Vitis vinifera subsp. vinifera","563",NA,"120100801",NA,NA,NA,"563",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.franc_noir_de_la_haute_saone_n","vocabulary:Variety","FRANC NOIR DE LA HAUTE SAONE N","Vitis vinifera subsp. vinifera","264","https://plantgrape.plantnet-project.org/fr/cepage/Franc%20noir%20de%20la%20Haute-Saône","2173","264",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.franc_noir_de_la_haute_saone_n_cl1226","vocabulary:Accession","FRANC NOIR DE LA HAUTE SAONE N Cl1226","Vitis vinifera subsp. vinifera","1226",NA,"217300071",NA,NA,NA,"1226",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.fuella_nera_n","vocabulary:Variety","FUELLA NERA N","Vitis vinifera subsp. vinifera","100","https://plantgrape.plantnet-project.org/fr/cepage/fuella%20nera","2171","100",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.fuella_nera_n_cl1073","vocabulary:Accession","FUELLA NERA N Cl1073","Vitis vinifera subsp. vinifera","1073",NA,"217100151",NA,NA,NA,"1073",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.fuella_nera_n_cl1074","vocabulary:Accession","FUELLA NERA N Cl1074","Vitis vinifera subsp. vinifera","1074",NA,"217100181",NA,NA,NA,"1074",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.furmint_blanc_b","vocabulary:Variety","FURMINT BLANC B","Vitis vinifera subsp. vinifera","25","https://plantgrape.plantnet-project.org/fr/cepage/furmint","3060","25",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.furmint_blanc_b_cl1149","vocabulary:Accession","FURMINT BLANC B Cl1149","Vitis vinifera subsp. vinifera","1149",NA,"306000201",NA,NA,NA,"1149",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.galibia_b","vocabulary:Variety","GALIBIA B","Vitis x interspécifique","6533",NA,"8070","6533",NA,NA,NA,NA,"GALIBERT 14-6"
"http://sinfonia.vignevin.com/id/germplasm/accession.galibia_b_cl1290","vocabulary:Accession","GALIBIA B Cl1290","Vitis x interspécifique","1290",NA,"807000011",NA,NA,NA,"1290",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gamaret_noir_n","vocabulary:Variety","GAMARET NOIR N","Vitis vinifera subsp. vinifera","2966","https://plantgrape.plantnet-project.org/fr/cepage/gamaret","4002","2966",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamaret_noir_n_cl1117","vocabulary:Accession","GAMARET NOIR N Cl1117","Vitis vinifera subsp. vinifera","1117",NA,"400200011",NA,NA,NA,"1117",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gamay_de_bouze_n","vocabulary:Variety","GAMAY DE BOUZE N","Vitis vinifera subsp. vinifera","234","https://plantgrape.plantnet-project.org/fr/cepage/gamay%20de%20bouze","1231","234",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_de_bouze_n_cl223","vocabulary:Accession","GAMAY DE BOUZE N Cl223","Vitis vinifera subsp. vinifera","223",NA,"123100212",NA,NA,NA,"223",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_de_bouze_n_cl431","vocabulary:Accession","GAMAY DE BOUZE N Cl431","Vitis vinifera subsp. vinifera","431",NA,"123100261",NA,NA,NA,"431",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gamay_de_chaudenay_n","vocabulary:Variety","GAMAY DE CHAUDENAY N","Vitis vinifera subsp. vinifera","235","https://plantgrape.plantnet-project.org/fr/cepage/gamay%20de%20chaudenay","1235","235",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_de_chaudenay_n_cl567","vocabulary:Accession","GAMAY DE CHAUDENAY N Cl567","Vitis vinifera subsp. vinifera","567",NA,"123500261",NA,NA,NA,"567",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_de_chaudenay_n_cl568","vocabulary:Accession","GAMAY DE CHAUDENAY N Cl568","Vitis vinifera subsp. vinifera","568",NA,"123500301",NA,NA,NA,"568",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gamay_freaux_n","vocabulary:Variety","GAMAY FREAUX N","Vitis vinifera subsp. vinifera","236","https://plantgrape.plantnet-project.org/fr/cepage/gamay%20freaux","1233","236",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_freaux_n_cl361","vocabulary:Accession","GAMAY FREAUX N Cl361","Vitis vinifera subsp. vinifera","361",NA,"123300081",NA,NA,NA,"361",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","vocabulary:Variety","GAMAY N","Vitis vinifera subsp. vinifera","230","https://plantgrape.plantnet-project.org/fr/cepage/gamay","1221","230",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl102","vocabulary:Accession","GAMAY N Cl102","Vitis vinifera subsp. vinifera","102",NA,"122100751",NA,NA,NA,"102",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl105","vocabulary:Accession","GAMAY N Cl105","Vitis vinifera subsp. vinifera","105",NA,"122105281",NA,NA,NA,"105",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl106","vocabulary:Accession","GAMAY N Cl106","Vitis vinifera subsp. vinifera","106",NA,"122105291",NA,NA,NA,"106",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1060","vocabulary:Accession","GAMAY N Cl1060","Vitis vinifera subsp. vinifera","1060",NA,"122105221",NA,NA,NA,"1060",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1108","vocabulary:Accession","GAMAY N Cl1108","Vitis vinifera subsp. vinifera","1108",NA,"122105501",NA,NA,NA,"1108",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1109","vocabulary:Accession","GAMAY N Cl1109","Vitis vinifera subsp. vinifera","1109",NA,"122105531",NA,NA,NA,"1109",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1169","vocabulary:Accession","GAMAY N Cl1169","Vitis vinifera subsp. vinifera","1169",NA,"122105591",NA,NA,NA,"1169",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1170","vocabulary:Accession","GAMAY N Cl1170","Vitis vinifera subsp. vinifera","1170",NA,"122105621",NA,NA,NA,"1170",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1227","vocabulary:Accession","GAMAY N Cl1227","Vitis vinifera subsp. vinifera","1227",NA,"122105721",NA,NA,NA,"1227",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl166","vocabulary:Accession","GAMAY N Cl166","Vitis vinifera subsp. vinifera","166",NA,"122105301",NA,NA,NA,"166",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl167","vocabulary:Accession","GAMAY N Cl167","Vitis vinifera subsp. vinifera","167",NA,"122105311",NA,NA,NA,"167",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl222","vocabulary:Accession","GAMAY N Cl222","Vitis vinifera subsp. vinifera","222",NA,"122100251",NA,NA,NA,"222",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl282","vocabulary:Accession","GAMAY N Cl282","Vitis vinifera subsp. vinifera","282",NA,"122100471",NA,NA,NA,"282",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl283","vocabulary:Accession","GAMAY N Cl283","Vitis vinifera subsp. vinifera","283",NA,"122100841",NA,NA,NA,"283",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl284","vocabulary:Accession","GAMAY N Cl284","Vitis vinifera subsp. vinifera","284",NA,"122100871",NA,NA,NA,"284",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl285","vocabulary:Accession","GAMAY N Cl285","Vitis vinifera subsp. vinifera","285",NA,"122100981",NA,NA,NA,"285",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl355","vocabulary:Accession","GAMAY N Cl355","Vitis vinifera subsp. vinifera","355",NA,"122100091",NA,NA,NA,"355",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl356","vocabulary:Accession","GAMAY N Cl356","Vitis vinifera subsp. vinifera","356",NA,"122100261",NA,NA,NA,"356",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl357","vocabulary:Accession","GAMAY N Cl357","Vitis vinifera subsp. vinifera","357",NA,"122100301",NA,NA,NA,"357",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl358","vocabulary:Accession","GAMAY N Cl358","Vitis vinifera subsp. vinifera","358",NA,"122101161",NA,NA,NA,"358",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl359","vocabulary:Accession","GAMAY N Cl359","Vitis vinifera subsp. vinifera","359",NA,"122101201",NA,NA,NA,"359",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl426","vocabulary:Accession","GAMAY N Cl426","Vitis vinifera subsp. vinifera","426",NA,"122100881",NA,NA,NA,"426",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl427","vocabulary:Accession","GAMAY N Cl427","Vitis vinifera subsp. vinifera","427",NA,"122101181",NA,NA,NA,"427",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl428","vocabulary:Accession","GAMAY N Cl428","Vitis vinifera subsp. vinifera","428",NA,"122101221",NA,NA,NA,"428",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl488","vocabulary:Accession","GAMAY N Cl488","Vitis vinifera subsp. vinifera","488",NA,"122105321",NA,NA,NA,"488",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl489","vocabulary:Accession","GAMAY N Cl489","Vitis vinifera subsp. vinifera","489",NA,"122105331",NA,NA,NA,"489",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl490","vocabulary:Accession","GAMAY N Cl490","Vitis vinifera subsp. vinifera","490",NA,"122105341",NA,NA,NA,"490",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl509","vocabulary:Accession","GAMAY N Cl509","Vitis vinifera subsp. vinifera","509",NA,"122101761",NA,NA,NA,"509",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl510","vocabulary:Accession","GAMAY N Cl510","Vitis vinifera subsp. vinifera","510",NA,"122103491",NA,NA,NA,"510",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl511","vocabulary:Accession","GAMAY N Cl511","Vitis vinifera subsp. vinifera","511",NA,"122103661",NA,NA,NA,"511",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl512","vocabulary:Accession","GAMAY N Cl512","Vitis vinifera subsp. vinifera","512",NA,"122103671",NA,NA,NA,"512",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl564","vocabulary:Accession","GAMAY N Cl564","Vitis vinifera subsp. vinifera","564",NA,"122100031",NA,NA,NA,"564",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl565","vocabulary:Accession","GAMAY N Cl565","Vitis vinifera subsp. vinifera","565",NA,"122101772",NA,NA,NA,"565",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl615","vocabulary:Accession","GAMAY N Cl615","Vitis vinifera subsp. vinifera","615",NA,"122105351",NA,NA,NA,"615",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl616","vocabulary:Accession","GAMAY N Cl616","Vitis vinifera subsp. vinifera","616",NA,"122105361",NA,NA,NA,"616",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl656","vocabulary:Accession","GAMAY N Cl656","Vitis vinifera subsp. vinifera","656",NA,"122103821",NA,NA,NA,"656",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl657","vocabulary:Accession","GAMAY N Cl657","Vitis vinifera subsp. vinifera","657",NA,"122104331",NA,NA,NA,"657",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl787","vocabulary:Accession","GAMAY N Cl787","Vitis vinifera subsp. vinifera","787",NA,"122103432",NA,NA,NA,"787",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gaminot_n","vocabulary:Variety","GAMINOT N","Vitis vinifera subsp. vinifera","3728",NA,"54","3728",NA,NA,NA,NA,"IB 1094"
"http://sinfonia.vignevin.com/id/germplasm/accession.gaminot_n_cl1316","vocabulary:Accession","GAMINOT N Cl1316","Vitis vinifera subsp. vinifera","1316",NA,"5400021",NA,NA,NA,"1316",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.ganson_n","vocabulary:Variety","GANSON N","Vitis vinifera subsp. vinifera","2797","https://plantgrape.plantnet-project.org/fr/cepage/ganson","1237","2797",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.ganson_n_cl534","vocabulary:Accession","GANSON N Cl534","Vitis vinifera subsp. vinifera","534",NA,"123700013",NA,NA,NA,"534",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.garonnet_n","vocabulary:Variety","GARONNET N","Vitis x interspécifique","5929","https://plantgrape.plantnet-project.org/fr/cepage/garonnet","8077","5929",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.garonnet_n_cl1193","vocabulary:Accession","GARONNET N Cl1193","Vitis x interspécifique","1193",NA,"807700013",NA,NA,NA,"1193",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.genouillet_n","vocabulary:Variety","GENOUILLET N","Vitis vinifera subsp. vinifera","312",NA,"2512","312",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.genouillet_n_cl1291","vocabulary:Accession","GENOUILLET N Cl1291","Vitis vinifera subsp. vinifera","1291",NA,"251200021",NA,NA,NA,"1291",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.genovese_b","vocabulary:Variety","GENOVESE B","Vitis vinifera subsp. vinifera","121","https://plantgrape.plantnet-project.org/fr/cepage/genovese","2187","121",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.genovese_b_cl1133","vocabulary:Accession","GENOVESE B Cl1133","Vitis vinifera subsp. vinifera","1133",NA,"218700291",NA,NA,NA,"1133",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gewurztraminer_rs","vocabulary:Variety","GEWURZTRAMINER RS","Vitis vinifera subsp. vinifera","258","https://plantgrape.plantnet-project.org/fr/cepage/gewurztraminer","1575","258",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1075","vocabulary:Accession","GEWURZTRAMINER RS Cl1075","Vitis vinifera subsp. vinifera","1075",NA,"157500091",NA,NA,NA,"1075",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1076","vocabulary:Accession","GEWURZTRAMINER RS Cl1076","Vitis vinifera subsp. vinifera","1076",NA,"157500101",NA,NA,NA,"1076",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1077","vocabulary:Accession","GEWURZTRAMINER RS Cl1077","Vitis vinifera subsp. vinifera","1077",NA,"157500121",NA,NA,NA,"1077",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1078","vocabulary:Accession","GEWURZTRAMINER RS Cl1078","Vitis vinifera subsp. vinifera","1078",NA,"157500131",NA,NA,NA,"1078",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl1079","vocabulary:Accession","GEWURZTRAMINER RS Cl1079","Vitis vinifera subsp. vinifera","1079",NA,"157500141",NA,NA,NA,"1079",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl47","vocabulary:Accession","GEWURZTRAMINER RS Cl47","Vitis vinifera subsp. vinifera","47",NA,"157500051",NA,NA,NA,"47",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl48","vocabulary:Accession","GEWURZTRAMINER RS Cl48","Vitis vinifera subsp. vinifera","48",NA,"157500061",NA,NA,NA,"48",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gewurztraminer_rs_cl643","vocabulary:Accession","GEWURZTRAMINER RS Cl643","Vitis vinifera subsp. vinifera","643",NA,"157500071",NA,NA,NA,"643",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.glera","vocabulary:Variety","GLERA","Vitis vinifera subsp. vinifera","1285",NA,"3118","1285",NA,NA,NA,NA,"PROSECCO"
"http://sinfonia.vignevin.com/id/germplasm/accession.glera_cl1317","vocabulary:Accession","GLERA Cl1317","Vitis vinifera subsp. vinifera","1317",NA,"311800021",NA,NA,NA,"1317",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.goron_de_bovernier","vocabulary:Variety","GORON DE BOVERNIER","Vitis vinifera subsp. vinifera","2618",NA,"2008","2618",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.goron_de_bovernier_cl1350","vocabulary:Accession","GORON DE BOVERNIER Cl1350","Vitis vinifera subsp. vinifera","1350",NA,"200800021",NA,NA,NA,"1350",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.graisse_b","vocabulary:Variety","GRAISSE B","Vitis vinifera subsp. vinifera","378","https://plantgrape.plantnet-project.org/fr/cepage/graisse","1541","378",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.graisse_b_cl1134","vocabulary:Accession","GRAISSE B Cl1134","Vitis vinifera subsp. vinifera","1134",NA,"154100021",NA,NA,NA,"1134",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.gramon_n","vocabulary:Variety","GRAMON N","Vitis vinifera subsp. vinifera","2799","https://plantgrape.plantnet-project.org/fr/cepage/gramon","1247","2799",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.gramon_n_cl535","vocabulary:Accession","GRAMON N Cl535","Vitis vinifera subsp. vinifera","535",NA,"124700011",NA,NA,NA,"535",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.granita_n","vocabulary:Variety","GRANITA N","Vitis vinifera subsp. vinifera","3732","https://plantgrape.plantnet-project.org/fr/cepage/granita","55","3732",NA,NA,NA,NA,"IB 1252"
"http://sinfonia.vignevin.com/id/germplasm/accession.granita_n_cl1228","vocabulary:Accession","GRANITA N Cl1228","Vitis vinifera subsp. vinifera","1228",NA,"5500012",NA,NA,NA,"1228",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.grassen_n","vocabulary:Variety","GRASSEN N","Vitis vinifera subsp. vinifera","110","https://plantgrape.plantnet-project.org/fr/cepage/grassen","2651","110",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grassen_n_cl1263","vocabulary:Accession","GRASSEN N Cl1263","Vitis vinifera subsp. vinifera","1263",NA,"265100191",NA,NA,NA,"1263",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.grenache_blanc_b","vocabulary:Variety","GRENACHE BLANC B","Vitis vinifera subsp. vinifera","37","https://plantgrape.plantnet-project.org/fr/cepage/grenache%20blanc","1251","37",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_blanc_b_cl1349","vocabulary:Accession","GRENACHE BLANC B Cl1349","Vitis vinifera subsp. vinifera","1349",NA,"125101541",NA,NA,NA,"1349",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_blanc_b_cl141","vocabulary:Accession","GRENACHE BLANC B Cl141","Vitis vinifera subsp. vinifera","141",NA,"125100011",NA,NA,NA,"141",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_blanc_b_cl143","vocabulary:Accession","GRENACHE BLANC B Cl143","Vitis vinifera subsp. vinifera","143",NA,"125100021",NA,NA,NA,"143",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.grenache_gris_g","vocabulary:Variety","GRENACHE GRIS G","Vitis vinifera subsp. vinifera","35","https://plantgrape.plantnet-project.org/fr/cepage/grenache%20gris","1253","35",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_gris_g_cl147","vocabulary:Accession","GRENACHE GRIS G Cl147","Vitis vinifera subsp. vinifera","147",NA,"125300021",NA,NA,NA,"147",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_gris_g_cl148","vocabulary:Accession","GRENACHE GRIS G Cl148","Vitis vinifera subsp. vinifera","148",NA,"125300031",NA,NA,NA,"148",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_gris_g_cl149","vocabulary:Accession","GRENACHE GRIS G Cl149","Vitis vinifera subsp. vinifera","149",NA,"125300041",NA,NA,NA,"149",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_gris_g_cl150","vocabulary:Accession","GRENACHE GRIS G Cl150","Vitis vinifera subsp. vinifera","150",NA,"125300051",NA,NA,NA,"150",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","vocabulary:Variety","GRENACHE N","Vitis vinifera subsp. vinifera","34","https://plantgrape.plantnet-project.org/fr/cepage/grenache","1255","34",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl1064","vocabulary:Accession","GRENACHE N Cl1064","Vitis vinifera subsp. vinifera","1064",NA,"125504531",NA,NA,NA,"1064",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl1065","vocabulary:Accession","GRENACHE N Cl1065","Vitis vinifera subsp. vinifera","1065",NA,"125504441",NA,NA,NA,"1065",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl1212","vocabulary:Accession","GRENACHE N Cl1212","Vitis vinifera subsp. vinifera","1212",NA,"125505821",NA,NA,NA,"1212",NA,NA
