"uri"	"rdf_type"	"rdf_type_name"	"name"	"species"	"species_name"
"http://sinfonia.vignevin.com/id/germplasm/accession.grolleau_n_cl365"	"vocabulary:Accession"	"Accession"	"GROLLEAU N Cl365"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.grolleau_n_cl366"	"vocabulary:Accession"	"Accession"	"GROLLEAU N Cl366"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.gros_manseng_blanc_b"	"vocabulary:Variety"	"Variété"	"GROS MANSENG BLANC B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl397"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl397"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl439"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl439"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl572"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl572"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl634"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl634"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl661"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl661"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl662"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl662"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl731"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl731"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl764"	"vocabulary:Accession"	"Accession"	"GROS MANSENG BLANC B Cl764"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.gros_vert_b"	"vocabulary:Variety"	"Variété"	"GROS VERT B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_vert_b_cl1099"	"vocabulary:Accession"	"Accession"	"GROS VERT B Cl1099"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.h10_pl3"	"vocabulary:Variety"	"Variété"	"H10-PL3"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/variety.humagne__rouge_rg"	"vocabulary:Variety"	"Variété"	"HUMAGNE  ROUGE RG"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.humagne__rouge_rg_cl6002"	"vocabulary:Accession"	"Accession"	"HUMAGNE  ROUGE RG Cl6002"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.ij14"	"vocabulary:Variety"	"Variété"	"IJ14"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/variety.ij143"	"vocabulary:Variety"	"Variété"	"IJ143"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/variety.isa_b"	"vocabulary:Variety"	"Variété"	"ISA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.isa_b_cl1031"	"vocabulary:Accession"	"Accession"	"ISA B Cl1031"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.italia_b"	"vocabulary:Variety"	"Variété"	"ITALIA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_b_cl307"	"vocabulary:Accession"	"Accession"	"ITALIA B Cl307"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_b_cl784"	"vocabulary:Accession"	"Accession"	"ITALIA B Cl784"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_b_cl858"	"vocabulary:Accession"	"Accession"	"ITALIA B Cl858"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_b_cl918"	"vocabulary:Accession"	"Accession"	"ITALIA B Cl918"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.italia_rubi_rg"	"vocabulary:Variety"	"Variété"	"ITALIA RUBI RG"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.italia_rubi_rg_cl1122"	"vocabulary:Accession"	"Accession"	"ITALIA RUBI RG Cl1122"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.jacquere_b"	"vocabulary:Variety"	"Variété"	"JACQUERE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl569"	"vocabulary:Accession"	"Accession"	"JACQUERE B Cl569"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl658"	"vocabulary:Accession"	"Accession"	"JACQUERE B Cl658"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl769"	"vocabulary:Accession"	"Accession"	"JACQUERE B Cl769"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl788"	"vocabulary:Accession"	"Accession"	"JACQUERE B Cl788"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jacquere_b_cl923"	"vocabulary:Accession"	"Accession"	"JACQUERE B Cl923"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.jaoumet_b"	"vocabulary:Variety"	"Variété"	"JAOUMET B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jaoumet_b_cl1319"	"vocabulary:Accession"	"Accession"	"JAOUMET B Cl1319"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.joubertin_n"	"vocabulary:Variety"	"Variété"	"JOUBERTIN N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.joubertin_n_cl1320"	"vocabulary:Accession"	"Accession"	"JOUBERTIN N Cl1320"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.jurancon_noir_n"	"vocabulary:Variety"	"Variété"	"JURANCON NOIR N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jurancon_noir_n_cl571"	"vocabulary:Accession"	"Accession"	"JURANCON NOIR N Cl571"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.jurancon_noir_n_cl659"	"vocabulary:Accession"	"Accession"	"JURANCON NOIR N Cl659"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.kadarka_n"	"vocabulary:Variety"	"Variété"	"KADARKA N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.kadarka_n_cl1181"	"vocabulary:Accession"	"Accession"	"KADARKA N Cl1181"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.lauzet_b"	"vocabulary:Variety"	"Variété"	"LAUZET B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lauzet_b_cl732"	"vocabulary:Accession"	"Accession"	"LAUZET B Cl732"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lauzet_b_cl862"	"vocabulary:Accession"	"Accession"	"LAUZET B Cl862"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lauzet_b_cl896"	"vocabulary:Accession"	"Accession"	"LAUZET B Cl896"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.len_de_l'el_b"	"vocabulary:Variety"	"Variété"	"LEN DE L'EL B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.len_de_l_el_b_cl733"	"vocabulary:Accession"	"Accession"	"LEN DE L'EL B Cl733"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.lilaro_n"	"vocabulary:Variety"	"Variété"	"LILARO N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/variety.liliorila_b"	"vocabulary:Variety"	"Variété"	"LILIORILA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.liliorila_b_cl734"	"vocabulary:Accession"	"Accession"	"LILIORILA B Cl734"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.listan_b"	"vocabulary:Variety"	"Variété"	"LISTAN B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.listan_b_cl367"	"vocabulary:Accession"	"Accession"	"LISTAN B Cl367"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.lival_n"	"vocabulary:Variety"	"Variété"	"LIVAL N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lival_n_cl501"	"vocabulary:Accession"	"Accession"	"LIVAL N Cl501"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.lledoner_pelut_n"	"vocabulary:Variety"	"Variété"	"LLEDONER PELUT N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lledoner_pelut_n_cl1055"	"vocabulary:Accession"	"Accession"	"LLEDONER PELUT N Cl1055"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.lledoner_pelut_n_cl1056"	"vocabulary:Accession"	"Accession"	"LLEDONER PELUT N Cl1056"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.macabeu_b"	"vocabulary:Variety"	"Variété"	"MACABEU B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl1025"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl1025"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl630"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl630"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl631"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl631"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl632"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl632"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl633"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl633"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl706"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl706"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl735"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl735"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl736"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl736"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl737"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl737"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl789"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl789"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl863"	"vocabulary:Accession"	"Accession"	"MACABEU B Cl863"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.madeleine_angevine_oberlin_b"	"vocabulary:Variety"	"Variété"	"MADELEINE ANGEVINE OBERLIN B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.madeleine_angevine_oberlin_b_cl1321"	"vocabulary:Accession"	"Accession"	"MADELEINE ANGEVINE OBERLIN B Cl1321"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.madeleine_celine_b"	"vocabulary:Variety"	"Variété"	"MADELEINE CELINE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.madeleine_celine_b_cl1322"	"vocabulary:Accession"	"Accession"	"MADELEINE CELINE B Cl1322"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.madeleine_royale_b"	"vocabulary:Variety"	"Variété"	"MADELEINE ROYALE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.madeleine_royale_b_cl1323"	"vocabulary:Accession"	"Accession"	"MADELEINE ROYALE B Cl1323"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.madeleine_salomon_b"	"vocabulary:Variety"	"Variété"	"MADELEINE SALOMON B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.madeleine_salomon_b_cl1324"	"vocabulary:Accession"	"Accession"	"MADELEINE SALOMON B Cl1324"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.madina_b"	"vocabulary:Variety"	"Variété"	"MADINA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.madina_b_cl970"	"vocabulary:Accession"	"Accession"	"MADINA B Cl970"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.manseng_noir_n"	"vocabulary:Variety"	"Variété"	"MANSENG NOIR N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.manseng_noir_n_cl897"	"vocabulary:Accession"	"Accession"	"MANSENG NOIR N Cl897"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.marsanne_b"	"vocabulary:Variety"	"Variété"	"MARSANNE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.marsanne_b_cl1036"	"vocabulary:Accession"	"Accession"	"MARSANNE B Cl1036"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.marsanne_b_cl1083"	"vocabulary:Accession"	"Accession"	"MARSANNE B Cl1083"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.marsanne_b_cl574"	"vocabulary:Accession"	"Accession"	"MARSANNE B Cl574"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.marselan_n"	"vocabulary:Variety"	"Variété"	"MARSELAN N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.marselan_n_cl980"	"vocabulary:Accession"	"Accession"	"MARSELAN N Cl980"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.mauzac_b"	"vocabulary:Variety"	"Variété"	"MAUZAC B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl575"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl575"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl738"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl738"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl739"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl739"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl740"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl740"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl741"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl741"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl898"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl898"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_b_cl899"	"vocabulary:Accession"	"Accession"	"MAUZAC B Cl899"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.mauzac_rose_rs"	"vocabulary:Variety"	"Variété"	"MAUZAC ROSE RS"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mauzac_rose_rs_cl948"	"vocabulary:Accession"	"Accession"	"MAUZAC ROSE RS Cl948"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.mayorquin_b"	"vocabulary:Variety"	"Variété"	"MAYORQUIN B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.mayorquin_b_cl1119"	"vocabulary:Accession"	"Accession"	"MAYORQUIN B Cl1119"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.melon_b"	"vocabulary:Variety"	"Variété"	"MELON B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.melon_b_cl1057"	"vocabulary:Accession"	"Accession"	"MELON B Cl1057"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.melon_b_cl1120"	"vocabulary:Accession"	"Accession"	"MELON B Cl1120"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.melon_b_cl177"	"vocabulary:Accession"	"Accession"	"MELON B Cl177"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.melon_b_cl227"	"vocabulary:Accession"	"Accession"	"MELON B Cl227"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
