"uri"	"rdf_type"	"rdf_type_name"	"name"	"synonyms"	"code"	"production_year"	"description"	"species"	"species_name"	"variety"	"variety_name"	"accession"	"accession_name"	"institute"	"website"	"Sexe"
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur183"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur183"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur184"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur184"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur185"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur185"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur186"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur186"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur187"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur187"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur188"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur188"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur189"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur189"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur19"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur19"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur190"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur190"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur191"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur191"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur192"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur192"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur193"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur193"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur194"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur194"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur195"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur195"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur196"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur196"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur197"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur197"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur198"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur198"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur199"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur199"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur2"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur2"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur20"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur20"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur200"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur200"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur201"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur201"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur202"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur202"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur203"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur203"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur204"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur204"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur205"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur205"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur206"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur206"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur207"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur207"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur208"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur208"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur209"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur209"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur21"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur21"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur210"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur210"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur211"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur211"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur212"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur212"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur213"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur213"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur214"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur214"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur215"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur215"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur216"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur216"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur217"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur217"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur218"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur218"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur219"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur219"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur22"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur22"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur220"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur220"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur221"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur221"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur222"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur222"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur223"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur223"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur224"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur224"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur225"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur225"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur226"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur226"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur227"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur227"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur228"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur228"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur229"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur229"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur23"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur23"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur230"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur230"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur231"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur231"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur232"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur232"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur233"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur233"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur234"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur234"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur235"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur235"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur236"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur236"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur237"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur237"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur238"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur238"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur239"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur239"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur24"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur24"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur240"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur240"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur241"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur241"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur242"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur242"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur243"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur243"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur244"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur244"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur245"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur245"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur246"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur246"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur247"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur247"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur248"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur248"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur249"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur249"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur25"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur25"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur250"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur250"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur251"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur251"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur252"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur252"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur253"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur253"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur254"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur254"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur255"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur255"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur256"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur256"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur257"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur257"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur258"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur258"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur259"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur259"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
