uri,rdf_type,name,species_name,rdf_type_name,species,code,website,Nom Père,Nom mère,Sexe,annee_croisement,clone_mere,code.1,code_variete_mere,hybrideur,lieu_croisement,variete_mere
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur127,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur127,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur128,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur128,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur129,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur129,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur13,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur13,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur130,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur130,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur131,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur131,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur132,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur132,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur133,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur133,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur134,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur134,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur135,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur135,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur136,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur136,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur137,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur137,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur138,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur138,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur139,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur139,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur14,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur14,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur140,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur140,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur141,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur141,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur142,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur142,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur143,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur143,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur144,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur144,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur145,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur145,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur146,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur146,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur147,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur147,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur148,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur148,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur149,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur149,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur15,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur15,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur150,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur150,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur151,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur151,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur152,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur152,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur153,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur153,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur154,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur154,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur155,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur155,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur156,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur156,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur157,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur157,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur158,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur158,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur159,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur159,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur16,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur16,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur160,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur160,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur161,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur161,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur162,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur162,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur163,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur163,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur164,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur164,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur165,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur165,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur166,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur166,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur167,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur167,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur168,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur168,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur169,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur169,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur17,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur17,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur170,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur170,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur171,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur171,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur172,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur172,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur173,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur173,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur174,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur174,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur175,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur175,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur176,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur176,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur177,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur177,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur178,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur178,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur179,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur179,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur18,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur18,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur180,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur180,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur181,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur181,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur182,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur182,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur183,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur183,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur184,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur184,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur185,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur185,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur186,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur186,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur187,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur187,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur188,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur188,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur189,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur189,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur19,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur19,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur190,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur190,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur191,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur191,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur192,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur192,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur193,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur193,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur194,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur194,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur195,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur195,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur196,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur196,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur197,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur197,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur198,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur198,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur199,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur199,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur2,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur2,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur20,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur20,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur200,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur200,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur201,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur201,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur202,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur202,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur203,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur203,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur204,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur204,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur205,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur205,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur206,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur206,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur207,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur207,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur208,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur208,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur209,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur209,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur21,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur21,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur210,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur210,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur211,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur211,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur212,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur212,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur213,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur213,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur214,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur214,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur215,http://www.opensilex.org/vocabulary/oeso#Variety,INRAE-ResDur215,vigne,Variété,http://aims.fao.org/aos/agrovoc/c_8283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
